CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_MUNICIPIO,CO_TIPO_EQUIPAMENTO,DS_TIPO_EQUIPAMENTO,CO_EQUIPAMENTO,DS_EQUIPAMENTO,QT_EXISTENTE,QT_USO,QT_SUS,QT_OCIOSO_ESTIMADO
3302405412447,5412447,HOSPITAL PUBLICO MUNICIPAL DE MACAE HPM,MACAE,3,Equipamentos por Metodos Opticos,48,TONOMETRO DE APLANACAO,1,1,0,0
3302502278731,2278731,HOSPITAL DE MAUA DR MARIO PINHEIRO,MAGE,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3302502278731,2278731,HOSPITAL DE MAUA DR MARIO PINHEIRO,MAGE,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3302502278731,2278731,HOSPITAL DE MAUA DR MARIO PINHEIRO,MAGE,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,1,1,1,0
3302502278731,2278731,HOSPITAL DE MAUA DR MARIO PINHEIRO,MAGE,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,2,2,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,2,2,2,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,4,1,1,3
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,58,Incubadora,2,2,2,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,3,3,3,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,5,5,5,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,5,5,5,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,1,0
3302502278324,2278324,HOSPITAL MATERNO INFANTIL DE PIABETA VEREADOR HUGO BRAGA,MAGE,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,1,DIAGNOSTICO POR IMAGEM,07,RAIO X ODONTOLOGICO,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,1,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,2,2,2,0
3302502278677,2278677,HOSPITAL MUNICIPAL DE FRAGOSO GENARINO COZZOLINO,MAGE,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,2,2,2,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,23,23,23,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,9,9,9,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,58,Incubadora,3,2,2,1
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,65,MONITOR MULTIPARAMETRO,9,9,9,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,9,9,9,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,4,4,4,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,1,0
3302502278332,2278332,HOSPITAL MUNICIPAL DE MAGE,MAGE,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,2,2,2,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,1,1,1,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,1,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,12,12,12,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,2,2,2,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,6,6,6,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,2,2,2,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,4,4,4,0
3302500103616,0103616,UNIDADE 24 HORAS DE SANTO ALEIXO,MAGE,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,1,DIAGNOSTICO POR IMAGEM,21,RAIO X DIGITAL,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,1,DIAGNOSTICO POR IMAGEM,23,RAIO X MOVEL,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,2,2,2,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,2,Equipamentos de Infra-Estrutura,19,AR CONDICIONADO,12,12,12,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,12,12,12,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,85,Amalgamador,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,86,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,83,Caneta de Alta Rotacao,2,2,2,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,84,Caneta de Baixa Rotacao,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,81,Compressor Odontologico,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,7,Equipamentos de Odontologia,82,Fotopolimerizador,1,1,1,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,4,4,4,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,5,Equipamentos para Manutencao da Vida,54,Bilirrubinometro,2,2,2,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,20,20,20,0
3302602288109,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES,MANGARATIBA,5,Equipamentos para Manutencao da Vida,55,Debitometro,2,2,2,0
